source	target	label
C0033774	C0040261	has_symptom
C0033774	C0342951	has_symptom
C0033774	C0085273	has_symptom
C0033774	C0149922	has_symptom
C0033774	C0277474	has_symptom
C0033774	C0043388	has_symptom
C0033774	C0011881	has_symptom
C0033774	C0010346	has_symptom
C0033774	C1280469	has_symptom
C0033774	C0040262	has_symptom
C0033774	C0022578	has_symptom
C0033774	C0275143	has_symptom
C0033774	C0024759	has_symptom
C0033774	C0021122	has_symptom
C0033774	C0020413	has_symptom
C0033774	C0036421	has_symptom
C0033774	C0020604	has_symptom
C0033774	C0037753	has_symptom
C0033774	C0263334	has_symptom
C0033774	C0452155	has_symptom
C0033774	C0036285	has_symptom
C0033774	C0006435	has_symptom
C0033774	C4316918	has_symptom
C0033774	C1868139	has_symptom
C0033774	C0024138	has_symptom
C0033774	C0011311	has_symptom
C0033774	C0030472	has_symptom
C0033774	C0019360	has_symptom
C0033774	C0030756	has_symptom
C0033774	C0035457	has_symptom
C0033774	C0017551	has_symptom
C0033774	C2936846	has_symptom
C0033774	C0221392	has_symptom
C0033774	C0221057	has_symptom
C0033774	C0031736	has_symptom
C0033774	C0041234	has_symptom
C0033774	C0021345	has_symptom
C0033774	C0016034	has_symptom
C0033774	C0009450	has_symptom
C0033774	C0038463	has_symptom
C0033774	C0263353	has_symptom
C0033774	C0029827	has_symptom
C0033774	C0006142	has_symptom
C0033774	C0034884	has_symptom
C0033774	C0311273	has_symptom
C0033774	C0043208	has_symptom
C0033774	C0025202	has_symptom
C0033774	C0039128	has_symptom
C0033774	C0263236	has_symptom
C0033774	C0079584	has_symptom
C0033774	C0019243	has_symptom
C0033774	C0035469	has_symptom
C0033774	C0086227	has_symptom
C0033774	C0040250	has_symptom
C0033774	C0019342	has_symptom
C0033774	C0477483	has_symptom
C0033774	C0085082	has_symptom
C0033774	C0019345	has_symptom
C0033774	C0023481	has_symptom
C0033774	C4267891	has_symptom
C0033774	C0403447	has_symptom
C0033774	C0011860	has_symptom
C0033774	C0162568	has_symptom
C0033774	C0033860	has_symptom
C0033774	C0042268	has_symptom
C0033774	C0495116	has_symptom
C0033774	C3888044	has_symptom
C0033774	C0026691	has_symptom
C0033774	C0018572	has_symptom
C0033774	C0017536	has_symptom
C0033774	C0036830	has_symptom
C0033774	C0278601	has_symptom
C0033774	C0008312	has_symptom
C0033774	C0036305	has_symptom
C0033774	C0362086	has_symptom
C0033774	C0079626	has_symptom
C0033774	C2930920	has_symptom
C0033774	C0011119	has_symptom
C0033774	C0011616	has_symptom
C0033774	C0020517	has_symptom
C0033774	C0022548	has_symptom
C0033774	C0034535	has_symptom
C0033774	C0005758	has_symptom
C0033774	C0577628	has_symptom
C0033774	C0949570	has_symptom
C0033774	C0153199	has_symptom
C0033774	C0024897	has_symptom
C0033774	C0031315	has_symptom
C0033774	C0152110	has_symptom
C0033774	C0019917	has_symptom
C0033774	C0263610	has_symptom
C0033774	C0040252	has_symptom
C0033774	C1527287	has_symptom
C0033774	C0036916	has_symptom
C0033774	C0041228	has_symptom
C0033774	C3276706	has_symptom
C0033774	C0030499	has_symptom
C0033774	C0019911	has_symptom
C0033774	C0009171	has_symptom
C0033774	C0020433	has_symptom
C0033774	C0549150	has_symptom
C0033774	C0494304	has_symptom
C0033774	C0085074	has_symptom
C0033774	C0268707	has_symptom
C0033774	C0016436	has_symptom
C0033774	C0026393	has_symptom
C0033774	C0023895	has_symptom
C0033774	C0343068	has_symptom
C0033774	C0035854	has_symptom
C0033774	C0026229	has_symptom
C0033774	C0024899	has_symptom
C0033774	C0277919	has_symptom
C0033774	C4551898	has_symptom
C0033774	C0034887	has_symptom
C0033774	C0025007	has_symptom
C0033774	C0002831	has_symptom
C0033774	C0520720	has_symptom
C0033774	C1510437	has_symptom
C0033774	C0019348	has_symptom
C0033774	C0030186	has_symptom
C0033774	C0406832	has_symptom
C0033774	C0546996	has_symptom
C0033774	C0016736	has_symptom
C0033774	C0011974	has_symptom
C0033774	C0036262	has_symptom
C0033774	C0029001	has_symptom
C0033774	C1384589	has_symptom
C0033774	C0206698	has_symptom
C0033774	C0026113	has_symptom
C0033774	C0263325	has_symptom
C0040034	C1856465	has_symptom
C0040034	C0162557	has_symptom
C0040034	C0004576	has_symptom
C0040034	C1327915	has_symptom
C0040034	C0151526	has_symptom
C0040034	C0018915	has_symptom
C0040034	C0002874	has_symptom
C0040034	C0023092	has_symptom
C0040034	C0751084	has_symptom
C0040034	C0023479	has_symptom
C0040034	C0043194	has_symptom
C0040034	C0005129	has_symptom
C0040034	C0221025	has_symptom
C0040034	C0206744	has_symptom
C0040034	C0023473	has_symptom
C0040034	C0042974	has_symptom
C0040034	C3463824	has_symptom
C0040034	C2936659	has_symptom
C0040034	C0030312	has_symptom
C0040034	C0175703	has_symptom
C0040034	C4692625	has_symptom
C0040034	C0039131	has_symptom
C0040034	C0024291	has_symptom
C0040034	C1855114	has_symptom
C0040034	C0017205	has_symptom
C0040034	C0023434	has_symptom
C0040034	C0012236	has_symptom
C0040034	C3150315	has_symptom
C0040034	C0023440	has_symptom
C0040034	C0036205	has_symptom
C0040034	C0162739	has_symptom
C0040034	C0006309	has_symptom
C0040034	C0023484	has_symptom
C0040034	C2910055	has_symptom
C0040034	C0009400	has_symptom
C0040034	C0024266	has_symptom
C0040034	C0836924	has_symptom
C0040034	C0014761	has_symptom
C0040034	C0023487	has_symptom
C0040034	C0334674	has_symptom
C0040034	C0272282	has_symptom
C0040034	C0268242	has_symptom
C0040034	C1333984	has_symptom
C0040034	C0086922	has_symptom
C0040034	C0013537	has_symptom
C0040034	C0037354	has_symptom
C0040034	C1291329	has_symptom
C0040034	C0348974	has_symptom
C0040034	C0023480	has_symptom
C0040034	C2677299	has_symptom
C0040034	C0345419	has_symptom
C0040034	C0857305	has_symptom
C0040034	C0041466	has_symptom
C0040034	C0035410	has_symptom
C0040034	C1968689	has_symptom
C0040034	C0085293	has_symptom
C0040034	C3853779	has_symptom
C0040034	C0023895	has_symptom
C0040034	C0154301	has_symptom
C0040034	C0477878	has_symptom
C0040034	C0919932	has_symptom
C0040034	C0019061	has_symptom
C0040034	C0023364	has_symptom
C0040034	C0795841	has_symptom
C0151763	C0020579	has_symptom
C0151763	C0162557	has_symptom
C0151763	C0015652	has_symptom
C0151763	C1855861	has_symptom
C0151763	C0010674	has_symptom
C0151763	C0085280	has_symptom
C0151763	C0003723	has_symptom
C0151763	C2877376	has_symptom
C0151763	C0019187	has_symptom
C0151763	C0235982	has_symptom
C0151763	C0026865	has_symptom
C0151763	C0700359	has_symptom
C0151763	C0043395	has_symptom
C0151763	C0019202	has_symptom
C0151763	C0029827	has_symptom
C0151763	C2239176	has_symptom
C0151763	C4277682	has_symptom
C0151763	C0023895	has_symptom
C0151763	C0268155	has_symptom
C0151763	C1853733	has_symptom
C0151763	C0023364	has_symptom
C0232720	C0085280	has_symptom
C0232720	C0005411	has_symptom
C0232720	C0235982	has_symptom
C0232720	C0266642	has_symptom
C0232720	C0043208	has_symptom
C0232720	C0023895	has_symptom
C0233481	C0026987	has_symptom
C0233481	C0494857	has_symptom
C0233481	C0272325	has_symptom
C0233481	C0236818	has_symptom
C0233481	C0023443	has_symptom
C0233481	C0152018	has_symptom
C0233481	C0039263	has_symptom
C0233481	C0028768	has_symptom
C0233481	C0154405	has_symptom
C0233481	C0023473	has_symptom
C0233481	C0751263	has_symptom
C0233481	C0022734	has_symptom
C0233481	C0854893	has_symptom
C0233481	C0003477	has_symptom
C0233481	C2930748	has_symptom
C0233481	C0023434	has_symptom
C0233481	C0035067	has_symptom
C0233481	C2267227	has_symptom
C0233481	C0024623	has_symptom
C0233481	C0221074	has_symptom
C0233481	C0750942	has_symptom
C0233481	C0346647	has_symptom
C0233481	C0019284	has_symptom
C0233481	C0206692	has_symptom
C0233481	C0020604	has_symptom
C0233481	C0338591	has_symptom
C0233481	C0026764	has_symptom
C0233481	C0030421	has_symptom
C0233481	C0037650	has_symptom
C0233481	C2362324	has_symptom
C0233481	C0349231	has_symptom
C0233481	C0376358	has_symptom
C0233481	C0241910	has_symptom
C0233481	C0025500	has_symptom
C0233481	C0006012	has_symptom
C0233481	C0019202	has_symptom
C0233481	C0023827	has_symptom
C0233481	C0027819	has_symptom
C0233481	C2930471	has_symptom
C0233481	C0007131	has_symptom
C0233481	C0338952	has_symptom
C0233481	C0007115	has_symptom
C0233481	C0085215	has_symptom
C0233481	C0278601	has_symptom
C0233481	C0006144	has_symptom
C0233481	C2239176	has_symptom
C0233481	C0153685	has_symptom
C0233481	C0003125	has_symptom
C0233481	C0016978	has_symptom
C0233481	C0391976	has_symptom
C0233481	C0023895	has_symptom
C0233481	C0476089	has_symptom
C0233481	C1704218	has_symptom
C0233481	C0005684	has_symptom
C0233481	C0040128	has_symptom
C0233481	C0546996	has_symptom
C0233481	C0234047	has_symptom
C0426396	C0162557	has_symptom
C0426396	C3264515	has_symptom
C0426396	C0019159	has_symptom
C0426396	C0085083	has_symptom
C0426396	C0005411	has_symptom
C0426396	C0175816	has_symptom
C0426396	C0162565	has_symptom
C0426396	C0235982	has_symptom
C0426396	C0346647	has_symptom
C0426396	C0266642	has_symptom
C0426396	C0311273	has_symptom
C0426396	C0043208	has_symptom
C0426396	C0524909	has_symptom
C0426396	C0017926	has_symptom
C0426396	C0023895	has_symptom
C0474585	C0039445	has_symptom
C0474585	C0264995	has_symptom
C0474585	C0019284	has_symptom
C0474585	C0019099	has_symptom
C0474585	C0267373	has_symptom
C0474585	C0023895	has_symptom
C0474585	C0155967	has_symptom
C0474585	C0025037	has_symptom
C0683369	C0751900	has_symptom
C0683369	C0019326	has_symptom
C0683369	C0002892	has_symptom
C0683369	C1556061	has_symptom
C0683369	C0162557	has_symptom
C0683369	C0038644	has_symptom
C0683369	C0001339	has_symptom
C0683369	C4553705	has_symptom
C0683369	C0869098	has_symptom
C0683369	C0751783	has_symptom
C0683369	C0029095	has_symptom
C0683369	C0348165	has_symptom
C0683369	C0030809	has_symptom
C0683369	C0025267	has_symptom
C0683369	C0699828	has_symptom
C0683369	C0242188	has_symptom
C0683369	C2931788	has_symptom
C0683369	C0236818	has_symptom
C0683369	C0028756	has_symptom
C0683369	C0024788	has_symptom
C0683369	C0017638	has_symptom
C0683369	C0043065	has_symptom
C0683369	C0752347	has_symptom
C0683369	C0001882	has_symptom
C0683369	C0034345	has_symptom
C0683369	C1263960	has_symptom
C0683369	C0001860	has_symptom
C0683369	C1510412	has_symptom
C0683369	C0030764	has_symptom
C0683369	C1861983	has_symptom
C0683369	C0161680	has_symptom
C0683369	C3711381	has_symptom
C0683369	C0265294	has_symptom
C0683369	C0023479	has_symptom
C0683369	C0311384	has_symptom
C0683369	C0235387	has_symptom
C0683369	C0149910	has_symptom
C0683369	C0030528	has_symptom
C0683369	C0349464	has_symptom
C0683369	C0334533	has_symptom
C0683369	C0028768	has_symptom
C0683369	C0039984	has_symptom
C0683369	C0751568	has_symptom
C0683369	C3160858	has_symptom
C0683369	C0038814	has_symptom
C0683369	C1299624	has_symptom
C0683369	C0005742	has_symptom
C0683369	C2877351	has_symptom
C0683369	C0236811	has_symptom
C0683369	C0340231	has_symptom
C0683369	C0027961	has_symptom
C0683369	C0276226	has_symptom
C0683369	C0004775	has_symptom
C0683369	C0020703	has_symptom
C0683369	C0003872	has_symptom
C0683369	C0035793	has_symptom
C0683369	C3463824	has_symptom
C0683369	C0152132	has_symptom
C0683369	C0003431	has_symptom
C0683369	C0026773	has_symptom
C0683369	C4065090	has_symptom
C0683369	C0549471	has_symptom
C0683369	C0220654	has_symptom
C0683369	C0037672	has_symptom
C0683369	C0020437	has_symptom
C0683369	C0034494	has_symptom
C0683369	C0221244	has_symptom
C0683369	C0013926	has_symptom
C0683369	C0431109	has_symptom
C0683369	C1719410	has_symptom
C0683369	C0085656	has_symptom
C0683369	C0011608	has_symptom
C0683369	C0020625	has_symptom
C0683369	C0040558	has_symptom
C0683369	C0343734	has_symptom
C0683369	C0011880	has_symptom
C0683369	C0006118	has_symptom
C0683369	C0040584	has_symptom
C0683369	C0006107	has_symptom
C0683369	C0024291	has_symptom
C0683369	C0239495	has_symptom
C0683369	C1739395	has_symptom
C0683369	C0311337	has_symptom
C0683369	C0019343	has_symptom
C0683369	C2877376	has_symptom
C0683369	C0023788	has_symptom
C0683369	C0919747	has_symptom
C0683369	C0004913	has_symptom
C0683369	C0751540	has_symptom
C0683369	C0019829	has_symptom
C0683369	C0343065	has_symptom
C0683369	C0014059	has_symptom
C0683369	C0023434	has_symptom
C0683369	C0024692	has_symptom
C0683369	C2878272	has_symptom
C0683369	C0266526	has_symptom
C0683369	C0007789	has_symptom
C0683369	C0152171	has_symptom
C0683369	C0848548	has_symptom
C0683369	C0039445	has_symptom
C0683369	C4082769	has_symptom
C0683369	C0032776	has_symptom
C0683369	C0311375	has_symptom
C0683369	C0019187	has_symptom
C0683369	C0221074	has_symptom
C0683369	C0004659	has_symptom
C0683369	C0034362	has_symptom
C0683369	C0406586	has_symptom
C0683369	C0009088	has_symptom
C0683369	C0750942	has_symptom
C0683369	C0085399	has_symptom
C0683369	C2830239	has_symptom
C0683369	C0238154	has_symptom
C0683369	C0234469	has_symptom
C0683369	C0043121	has_symptom
C0683369	C0275583	has_symptom
C0683369	C0525043	has_symptom
C0683369	C0016470	has_symptom
C0683369	C0027613	has_symptom
C0683369	C0006057	has_symptom
C0683369	C0079840	has_symptom
C0683369	C3888846	has_symptom
C0683369	C0206677	has_symptom
C0683369	C0020540	has_symptom
C0683369	C0036205	has_symptom
C0683369	C2874392	has_symptom
C0683369	C2874960	has_symptom
C0683369	C0014474	has_symptom
C0683369	C0040517	has_symptom
C0683369	C0026865	has_symptom
C0683369	C0005122	has_symptom
C0683369	C0338430	has_symptom
C0683369	C0263926	has_symptom
C0683369	C0085655	has_symptom
C0683369	C0342951	has_symptom
C0683369	C1865384	has_symptom
C0683369	C1847501	has_symptom
C0683369	C0014057	has_symptom
C0683369	C0700359	has_symptom
C0683369	C0041227	has_symptom
C0683369	C0024117	has_symptom
C0683369	C0035613	has_symptom
C0683369	C1142166	has_symptom
C0683369	C1837610	has_symptom
C0683369	C0238080	has_symptom
C0683369	C0011881	has_symptom
C0683369	C0037221	has_symptom
C0683369	C0009595	has_symptom
C0683369	C0029604	has_symptom
C0683369	C0036363	has_symptom
C0683369	C0877055	has_symptom
C0683369	C0024266	has_symptom
C0683369	C0029401	has_symptom
C0683369	C0338591	has_symptom
C0683369	C0018946	has_symptom
C0683369	C0026764	has_symptom
C0683369	C0039496	has_symptom
C0683369	C1847352	has_symptom
C0683369	C0263334	has_symptom
C0683369	C2875258	has_symptom
C0683369	C0025235	has_symptom
C0683369	C0013473	has_symptom
C0683369	C0009090	has_symptom
C0683369	C0002694	has_symptom
C0683369	C0007020	has_symptom
C0683369	C3178778	has_symptom
C0683369	C0014175	has_symptom
C0683369	C0007847	has_symptom
C0683369	C1300127	has_symptom
C0683369	C0024141	has_symptom
C0683369	C0270604	has_symptom
C0683369	C0019360	has_symptom
C0683369	C0524620	has_symptom
C0683369	C0243010	has_symptom
C0683369	C0019202	has_symptom
C0683369	C0035400	has_symptom
C0683369	C2879382	has_symptom
C0683369	C5203670	has_symptom
C0683369	C0027819	has_symptom
C0683369	C1609535	has_symptom
C0683369	C0860549	has_symptom
C0683369	C0162529	has_symptom
C0683369	C0007785	has_symptom
C0683369	C0035372	has_symptom
C0683369	C1332265	has_symptom
C0683369	C4552595	has_symptom
C0683369	C0013537	has_symptom
C0683369	C0011860	has_symptom
C0683369	C0036902	has_symptom
C0683369	C0037354	has_symptom
C0683369	C2936443	has_symptom
C0683369	C0340421	has_symptom
C0683369	C0023241	has_symptom
C0683369	C0086335	has_symptom
C0683369	C0039082	has_symptom
C0683369	C0010964	has_symptom
C0683369	C0007787	has_symptom
C0683369	C0029823	has_symptom
C0683369	C0027831	has_symptom
C0683369	C0027743	has_symptom
C0683369	C3852986	has_symptom
C0683369	C0037367	has_symptom
C0683369	C1335110	has_symptom
C0683369	C0241969	has_symptom
C0683369	C0265210	has_symptom
C0683369	C0019345	has_symptom
C0683369	C0206085	has_symptom
C0683369	C0003803	has_symptom
C0683369	C0175683	has_symptom
C0683369	C0018843	has_symptom
C0683369	C0242038	has_symptom
C0683369	C0001403	has_symptom
C0683369	C0013142	has_symptom
C0683369	C0403447	has_symptom
C0683369	C0206686	has_symptom
C0683369	C0751645	has_symptom
C0683369	C0010598	has_symptom
C0683369	C0033860	has_symptom
C0683369	C0008476	has_symptom
C0683369	C1535939	has_symptom
C0683369	C0030583	has_symptom
C0683369	C0043407	has_symptom
C0683369	C0027849	has_symptom
C0683369	C0024301	has_symptom
C0683369	C0265211	has_symptom
C0683369	C0085215	has_symptom
C0683369	C0278601	has_symptom
C0683369	C0028313	has_symptom
C0683369	C0023860	has_symptom
C0683369	C1862299	has_symptom
C0683369	C0362086	has_symptom
C0683369	C0276386	has_symptom
C0683369	C0006144	has_symptom
C0683369	C0025183	has_symptom
C0683369	C0035410	has_symptom
C0683369	C0023133	has_symptom
C0683369	C0018789	has_symptom
C0683369	C2876837	has_symptom
C0683369	C0011119	has_symptom
C0683369	C0002351	has_symptom
C0683369	C0002726	has_symptom
C0683369	C0315218	has_symptom
C0683369	C0011616	has_symptom
C0683369	C1834207	has_symptom
C0683369	C0343771	has_symptom
C0683369	C0041960	has_symptom
C0683369	C0002985	has_symptom
C0683369	C0018674	has_symptom
C0683369	C0034535	has_symptom
C0683369	C0577628	has_symptom
C0683369	C0010276	has_symptom
C0683369	C0936244	has_symptom
C0683369	C0025048	has_symptom
C0683369	C0085438	has_symptom
C0683369	C0020796	has_symptom
C0683369	C0006105	has_symptom
C0683369	C0235280	has_symptom
C0683369	C0040021	has_symptom
C0683369	C0032001	has_symptom
C0683369	C0041228	has_symptom
C0683369	C0412933	has_symptom
C0683369	C0030499	has_symptom
C0683369	C0009171	has_symptom
C0683369	C0494304	has_symptom
C0683369	C0151467	has_symptom
C0683369	C0236801	has_symptom
C0683369	C0040414	has_symptom
C0683369	C0268707	has_symptom
C0683369	C0016436	has_symptom
C0683369	C0151620	has_symptom
C0683369	C0023895	has_symptom
C0683369	C0016978	has_symptom
C0683369	C0032300	has_symptom
C0683369	C0151714	has_symptom
C0683369	C0003615	has_symptom
C0683369	C0028166	has_symptom
C0683369	C0021400	has_symptom
C0683369	C0035854	has_symptom
C0683369	C0014556	has_symptom
C0683369	C0021963	has_symptom
C0683369	C0041472	has_symptom
C0683369	C0149516	has_symptom
C0683369	C0264558	has_symptom
C0683369	C0268093	has_symptom
C0683369	C4551492	has_symptom
C0683369	C0021141	has_symptom
C0683369	C0040127	has_symptom
C0683369	C0524910	has_symptom
C0683369	C0152503	has_symptom
C0683369	C0030186	has_symptom
C0683369	C0431633	has_symptom
C0683369	C0473508	has_symptom
C0683369	C0019348	has_symptom
C0683369	C0015480	has_symptom
C0683369	C0038218	has_symptom
C0683369	C0032051	has_symptom
C0683369	C0277524	has_symptom
C0683369	C0750971	has_symptom
C0683369	C0036337	has_symptom
C0683369	C0086928	has_symptom
C0683369	C0740342	has_symptom
C0683369	C0158947	has_symptom
C0683369	C1854988	has_symptom
C0683369	C0282488	has_symptom
C0683369	C0431639	has_symptom
C0683369	C0019061	has_symptom
C0683369	C0026113	has_symptom
C0683369	C0751445	has_symptom
C0683369	C0235527	has_symptom
C0002453	C0023601	has_symptom
C0002453	C0152436	has_symptom
C0002453	C0028756	has_symptom
C0002453	C0878654	has_symptom
C0002453	C0036205	has_symptom
C0002453	C0079924	has_symptom
C0002453	C1399277	has_symptom
C0002453	C0266404	has_symptom
C0002453	C0020635	has_symptom
C0002453	C0302280	has_symptom
C0002453	C0221406	has_symptom
C0002453	C0032000	has_symptom
C0002453	C0241910	has_symptom
C0002453	C1827755	has_symptom
C0002453	C0032460	has_symptom
C0002453	C0018414	has_symptom
C0002453	C3551716	has_symptom
C0002453	C0085215	has_symptom
C0002453	C0041408	has_symptom
C0002453	C0016664	has_symptom
C0002453	C0003125	has_symptom
C0002453	C0033375	has_symptom
C0002453	C1563720	has_symptom
C0002453	C0268707	has_symptom
C0002453	C0020514	has_symptom
C0002453	C0003128	has_symptom
C0002453	C0206723	has_symptom
C0002453	C0085404	has_symptom
C0015799	C0023601	has_symptom
C0015799	C0009777	has_symptom
C0015799	C0206686	has_symptom
C0018418	C0023601	has_symptom
C0018418	C2936420	has_symptom
C0018418	C0036769	has_symptom
C0018418	C2713546	has_symptom
C0018418	C1839259	has_symptom
C0018418	C1970109	has_symptom
C0018418	C0022735	has_symptom
C0018418	C0023903	has_symptom
C0018418	C0008497	has_symptom
C0018418	C0860159	has_symptom
C0018418	C1140680	has_symptom
C0018418	C0033375	has_symptom
C0018418	C0020514	has_symptom
C0018418	C1839736	has_symptom
C0018418	C0085404	has_symptom
C0020564	C0264732	has_symptom
C0020564	C0036339	has_symptom
C0020564	C0878555	has_symptom
C0020564	C0271695	has_symptom
C0020564	C0001339	has_symptom
C0020564	C0040592	has_symptom
C0020564	C0020258	has_symptom
C0020564	C0869046	has_symptom
C0020564	C1274369	has_symptom
C0020564	C0028756	has_symptom
C0020564	C0346326	has_symptom
C0020564	C0020507	has_symptom
C0020564	C0022361	has_symptom
C0020564	C0019613	has_symptom
C0020564	C0030528	has_symptom
C0020564	C0019816	has_symptom
C0020564	C0334533	has_symptom
C0020564	C0039984	has_symptom
C0020564	C0003892	has_symptom
C0020564	C3495559	has_symptom
C0020564	C0752166	has_symptom
C0020564	C0268482	has_symptom
C0020564	C0007570	has_symptom
C0020564	C0032045	has_symptom
C0020564	C0035335	has_symptom
C0020564	C0175816	has_symptom
C0020564	C2936659	has_symptom
C0020564	C0017921	has_symptom
C0020564	C0277356	has_symptom
C0020564	C4551507	has_symptom
C0020564	C0026780	has_symptom
C0020564	C0024291	has_symptom
C0020564	C0156399	has_symptom
C0020564	C0220756	has_symptom
C0020564	C0023788	has_symptom
C0020564	C0003950	has_symptom
C0020564	C0149521	has_symptom
C0020564	C0266474	has_symptom
C0020564	C0019829	has_symptom
C0020564	C0040124	has_symptom
C0020564	C0017205	has_symptom
C0020564	C0023434	has_symptom
C0020564	C0023461	has_symptom
C0020564	C0155261	has_symptom
C0020564	C0796022	has_symptom
C0020564	C0024164	has_symptom
C0020564	C0409974	has_symptom
C0020564	C0152171	has_symptom
C0020564	C0848548	has_symptom
C0020564	C0023968	has_symptom
C0020564	C0029434	has_symptom
C0020564	C0024623	has_symptom
C0020564	C0019187	has_symptom
C0020564	C0040761	has_symptom
C0020564	C0022735	has_symptom
C0020564	C1850635	has_symptom
C0020564	C0035468	has_symptom
C0020564	C0702266	has_symptom
C0020564	C0016049	has_symptom
C0020564	C0042850	has_symptom
C0020564	C0265004	has_symptom
C0020564	C0013481	has_symptom
C0020564	C0398367	has_symptom
C0020564	C0022353	has_symptom
C0020564	C0036205	has_symptom
C0020564	C1852759	has_symptom
C0020564	C0376323	has_symptom
C0020564	C0019284	has_symptom
C0020564	C1399277	has_symptom
C0020564	C0001206	has_symptom
C0020564	C0007134	has_symptom
C0020564	C0029423	has_symptom
C0020564	C0016719	has_symptom
C0020564	C0033788	has_symptom
C0020564	C0677607	has_symptom
C0020564	C0020635	has_symptom
C0020564	C0431384	has_symptom
C0020564	C0017920	has_symptom
C0020564	C0079731	has_symptom
C0020564	C0270726	has_symptom
C0020564	C0391986	has_symptom
C0020564	C0856761	has_symptom
C0020564	C0161713	has_symptom
C0020564	C0017531	has_symptom
C0020564	C0024138	has_symptom
C0020564	C0279563	has_symptom
C0020564	C0019640	has_symptom
C0020564	C1856403	has_symptom
C0020564	C0025269	has_symptom
C0020564	C0032000	has_symptom
C0020564	C0334674	has_symptom
C0020564	C3178778	has_symptom
C0020564	C0243010	has_symptom
C0020564	C0746102	has_symptom
C0020564	C0019156	has_symptom
C0020564	C0024141	has_symptom
C0020564	C0030484	has_symptom
C0020564	C0268242	has_symptom
C0020564	C2363142	has_symptom
C0020564	C0014848	has_symptom
C0020564	C3165526	has_symptom
C0020564	C0019202	has_symptom
C0020564	C0041234	has_symptom
C0020564	C0021345	has_symptom
C0020564	C0019693	has_symptom
C0020564	C0029827	has_symptom
C0020564	C0030409	has_symptom
C0020564	C0700639	has_symptom
C0020564	C0238074	has_symptom
C0020564	C0206754	has_symptom
C0020564	C0311273	has_symptom
C0020564	C0340421	has_symptom
C0020564	C0039128	has_symptom
C0020564	C0023290	has_symptom
C0020564	C1140680	has_symptom
C0020564	C0010964	has_symptom
C0020564	C0851907	has_symptom
C0020564	C4551985	has_symptom
C0020564	C0027831	has_symptom
C0020564	C0232301	has_symptom
C0020564	C1859194	has_symptom
C0020564	C0085578	has_symptom
C0020564	C0345419	has_symptom
C0020564	C0152105	has_symptom
C0020564	C0020575	has_symptom
C0020564	C0238045	has_symptom
C0020564	C0016665	has_symptom
C0020564	C1704275	has_symptom
C0020564	C0268225	has_symptom
C0020564	C0521622	has_symptom
C0020564	C0206686	has_symptom
C0020564	C0376379	has_symptom
C0020564	C0030583	has_symptom
C0020564	C0149825	has_symptom
C0020564	C0242362	has_symptom
C0020564	C0033845	has_symptom
C0020564	C0026691	has_symptom
C0020564	C0023521	has_symptom
C0020564	C1720862	has_symptom
C0020564	C0023452	has_symptom
C0020564	C0278601	has_symptom
C0020564	C0149630	has_symptom
C0020564	C0007194	has_symptom
C0020564	C0002726	has_symptom
C0020564	C0392662	has_symptom
C0020564	C0023464	has_symptom
C0020564	C0085253	has_symptom
C0020564	C0235480	has_symptom
C0020564	C0005001	has_symptom
C0020564	C0033770	has_symptom
C0020564	C0020796	has_symptom
C0020564	C0574083	has_symptom
C0020564	C0078981	has_symptom
C0020564	C0016522	has_symptom
C0020564	C1837341	has_symptom
C0020564	C1275336	has_symptom
C0020564	C0264733	has_symptom
C0020564	C0011195	has_symptom
C0020564	C0031190	has_symptom
C0020564	C0399496	has_symptom
C0020564	C0026266	has_symptom
C0020564	C0024419	has_symptom
C0020564	C0035854	has_symptom
C0020564	C0034088	has_symptom
C0020564	C0878544	has_symptom
C0020564	C0154301	has_symptom
C0020564	C0017668	has_symptom
C0020564	C4551492	has_symptom
C0020564	C0039520	has_symptom
C0020564	C0267601	has_symptom
C0020564	C0009447	has_symptom
C0020564	C1384514	has_symptom
C0020564	C0206019	has_symptom
C0020564	C3888317	has_symptom
C0020564	C0520720	has_symptom
C0020564	C0040961	has_symptom
C0020564	C0002986	has_symptom
C0020564	C1321495	has_symptom
C0020564	C3809320	has_symptom
C0020564	C1389018	has_symptom
C0020564	C0011269	has_symptom
C0020564	C0037023	has_symptom
C0020564	C0560651	has_symptom
C0020564	C0235527	has_symptom
C0020564	C0042133	has_symptom
C0020619	C3489396	has_symptom
C0020619	C0023138	has_symptom
C0020619	C0265354	has_symptom
C0020619	C0085409	has_symptom
C0020619	C0451818	has_symptom
C0020619	C0752166	has_symptom
C0020619	C0400966	has_symptom
C0020619	C0028960	has_symptom
C0020619	C0270709	has_symptom
C0020619	C1970109	has_symptom
C0020619	C0022735	has_symptom
C0020619	C0014534	has_symptom
C0020619	C0032897	has_symptom
C0020619	C0001206	has_symptom
C0020619	C0268425	has_symptom
C0020619	C0342410	has_symptom
C0020619	C0342286	has_symptom
C0020619	C0035334	has_symptom
C0020619	C0032000	has_symptom
C0020619	C2931404	has_symptom
C0020619	C0025517	has_symptom
C0020619	C1563720	has_symptom
C0020619	C0003125	has_symptom
C0020619	C0033375	has_symptom
C0020619	C0020514	has_symptom
C0020619	C1839736	has_symptom
C0020619	C0494308	has_symptom
C0020619	C0001623	has_symptom
C0020619	C0234047	has_symptom
C0154209	C2874983	has_symptom
C0154209	C0476089	has_symptom
C0154209	C0206686	has_symptom
C0156404	C0032776	has_symptom
